dataset,scene_id,episode_uid,method,coverage_event_id,coverage_event_kind,coverage_ratio,coverage_threshold,is_last,step,precision,recall,f1,miou_room,precision_percent,recall_percent,f1_percent,miou_room_percent,n_gt,n_pred,metric_domain_pixels,gt_filtered_small,pred_filtered_small,snapshot_path,match_visualization
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7074436131287204,0.7,False,73,0.9806330436115877,0.9851416458116597,0.9828821743597242,0.9657826899781501,98.06330436115877,98.51416458116597,98.28821743597243,96.578268997815,4,4,12858,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000073.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8023046256348643,0.8,False,128,0.7135608535483422,0.9885186676015578,0.8288311038789787,0.17730569948186528,71.35608535483422,98.85186676015579,82.88311038789787,17.730569948186528,4,1,14577,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000128.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8023046256348643,0.8,False,128,0.9924638544738491,0.9862973038773932,0.9893709705510284,0.978818645733764,99.24638544738491,98.62973038773933,98.93709705510284,97.8818645733764,4,4,14577,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000128.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.9062858391131015,0.9,False,224,0.6736932938856016,0.9880562126584853,0.8011398129846443,0.16746338174909603,67.36932938856016,98.80562126584853,80.11398129846444,16.746338174909603,4,1,16423,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000224.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,voxroom,milestone_090,coverage_milestone,0.9062858391131015,0.9,False,224,0.9962360939605037,0.9652176024797681,0.9804815845120283,0.960578781343467,99.62360939605037,96.5217602479768,98.04815845120282,96.0578781343467,4,5,16423,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/voxroom/roomseg_snapshots/roomseg_milestone_090_step_000224.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,tvars_original,final,terminal_forced,0.9967232810878707,,True,578,0.8806137416909846,0.9770960627345779,0.9263494413889802,0.4040676563093575,88.06137416909846,97.7096062734578,92.63494413889802,40.40676563093575,4,3,17975,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/final/tvars_original/roomseg_snapshots/roomseg_final_step_000578.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000,voxroom,final,terminal_forced,0.9967232810878707,,True,578,1.0,0.9456436987556135,0.9720625614653128,0.9456436987556135,100.0,94.56436987556135,97.20625614653127,94.56436987556135,4,6,17975,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd/attempt_01/roomseg_coverage_eval/events/final/voxroom/roomseg_snapshots/roomseg_final_step_000578.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAACY8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_020,coverage_milestone,0.7982076637824475,0.2,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/tvars_original/roomseg_snapshots/roomseg_milestone_020_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_020,coverage_milestone,0.7982076637824475,0.2,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/voxroom/roomseg_snapshots/roomseg_milestone_020_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_040,coverage_milestone,0.7982076637824475,0.4,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/tvars_original/roomseg_snapshots/roomseg_milestone_040_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_040,coverage_milestone,0.7982076637824475,0.4,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/voxroom/roomseg_snapshots/roomseg_milestone_040_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_060,coverage_milestone,0.7982076637824475,0.6,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/tvars_original/roomseg_snapshots/roomseg_milestone_060_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_060,coverage_milestone,0.7982076637824475,0.6,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/voxroom/roomseg_snapshots/roomseg_milestone_060_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_070,coverage_milestone,0.7982076637824475,0.7,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/tvars_original/roomseg_snapshots/roomseg_milestone_070_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7982076637824475,0.7,False,0,0.6114905584572118,0.9948658717829739,0.7574297659898928,0.3044,61.14905584572118,99.4865871782974,75.74297659898927,30.44,2,1,2503,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8300370828182941,0.8,False,1,0.6264967168791039,0.9941748796410657,0.7686286344946806,0.31156358048405686,62.64967168791039,99.41748796410657,76.86286344946805,31.156358048405686,2,1,2606,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000001.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8300370828182941,0.8,False,1,0.6264967168791039,0.9941748796410657,0.7686286344946806,0.31156358048405686,62.64967168791039,99.41748796410657,76.86286344946805,31.156358048405686,2,1,2606,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000001.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.9017305315203955,0.9,False,7,0.6451376146788991,0.992829311284543,0.7820811562341643,0.32021857923497266,64.5137614678899,99.2829311284543,78.20811562341643,32.021857923497265,2,1,2748,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000007.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_090,coverage_milestone,0.9017305315203955,0.9,False,7,0.6422493525712172,0.9866425846253755,0.7780387964660438,0.3162112932604736,64.22493525712171,98.66425846253755,77.80387964660437,31.62112932604736,2,1,2748,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/voxroom/roomseg_snapshots/roomseg_milestone_090_step_000007.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd,kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000,tvars_original,final,terminal_forced,0.9990729295426453,,True,459,0.56928958266964,1.0,0.7255379618351604,0.18976319422321333,56.928958266964,100.0,72.55379618351604,18.976319422321332,3,1,3139,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/final/tvars_original/roomseg_snapshots/roomseg_final_step_000459.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd__attempt_01__kujiale_grscene_MVUHLWYKTKJ5EAABAAAAADI8_usd_grscene_frontier_000000/final.pred_gt_match.png
